#  Trophic Ecology of Atlantic_Cod 
#   Insights from Tri-monthly, Localized Scales of Sampling 
#  PIs:  Theodore Ligenza, Brian Smith, Frank Almeida, Jason Link 
date_local,stomach_id,location,temp_ss_f,depth_w,drift,length_cod,sex,maturity,prey_taxon,prey_weight,prey_no,prey_digestion
05/01/03,1571,Nauset,43.7,124,11,60,M,T,Fish,48.43,-9999.0,W
05/01/03,1571,Nauset,43.7,124,11,60,M,T,Glycera_sp,0.10,-9999.0,P
04/23/03,1572,Nauset,42.8,140,1,68,M,T,Polychaeta,8.17,-9999.0,W
04/23/03,1572,Nauset,42.8,140,1,68,M,T,Rock,2.22,-9999.0,-9999.0
04/23/03,1572,Nauset,42.8,140,1,68,M,T,Holothuroidea,2.09,-9999.0,W
04/23/03,1573,Nauset,42.8,140,1,44,F,T,Leptocheirus_pinguis,0.02,-9999.0,P
04/23/03,1573,Nauset,42.8,140,1,44,F,T,Animal_remains,2.65,-9999.0,W
04/23/03,1573,Nauset,42.8,140,1,44,F,T,Sand,0.23,-9999.0,-9999.0
04/23/03,1573,Nauset,42.8,140,1,44,F,T,Ophiopholis_aculeata,0.16,-9999.0,P
04/23/03,1573,Nauset,42.8,140,1,44,F,T,Unciola_irrorata,0.36,-9999.0,P
04/23/03,1573,Nauset,42.8,140,1,44,F,T,Pandalidae,0.63,-9999.0,P
04/23/03,1574,Nauset,42.8,140,2,61,F,T,Fish,8.16,-9999.0,W
04/23/03,1575,Nauset,42.8,140,2,55,F,T,Decapoda_crab,0.02,-9999.0,W
04/23/03,1575,Nauset,42.8,140,2,55,F,T,Animal_remains,3.37,-9999.0,W
04/23/03,1575,Nauset,42.8,140,2,55,F,T,Ophiopholis_aculeata,0.17,-9999.0,P
04/23/03,1576,Nauset,42.8,140,2,60,M,T,Caprellidae,0.07,-9999.0,P
04/23/03,1576,Nauset,42.8,140,2,60,M,T,Fish,23.11,-9999.0,W
04/23/03,1577,Nauset,42.8,140,2,40,M,I,Caprellidae,0.02,-9999.0,P
04/23/03,1577,Nauset,42.8,140,2,40,M,I,Sand,0.03,-9999.0,-9999.0
04/23/03,1577,Nauset,42.8,140,2,40,M,I,Unciola_irrorata,2.95,-9999.0,P
04/23/03,1577,Nauset,42.8,140,2,40,M,I,Ophiopholis_aculeata,7.19,-9999.0,P
04/23/03,1577,Nauset,42.8,140,2,40,M,I,Polychaeta,0.12,-9999.0,W
04/23/03,1577,Nauset,42.8,140,2,40,M,I,Chiridotea_sp,0.02,-9999.0,P
04/23/03,1577,Nauset,42.8,140,2,40,M,I,Bryozoa,0.03,-9999.0,W
04/23/03,1577,Nauset,42.8,140,2,40,M,I,Glyceridae,0.11,-9999.0,P
04/23/03,1578,Nauset,42.8,140,2,68,M,T,Gammaridea,0.01,-9999.0,W
04/23/03,1578,Nauset,42.8,140,2,68,M,T,Unciola_irrorata,0.02,-9999.0,P
04/23/03,1578,Nauset,42.8,140,2,68,M,T,Fish,3.53,-9999.0,W
04/23/03,1579,Nauset,42.8,140,3,65,M,T,Ophiopholis_aculeata,0.54,-9999.0,W
04/23/03,1580,Nauset,42.8,140,3,43,F,T,Ophiuroidea,0.01,-9999.0,W
04/23/03,1580,Nauset,42.8,140,3,43,F,T,Sabellidae,0.64,-9999.0,P
04/23/03,1581,Nauset,42.8,140,3,72,F,T,Clupea_harengus,152.36,-9999.0,P
04/23/03,1582,Nauset,42.8,140,3,57,M,T,Ophiuroidea,0.26,-9999.0,W
04/23/03,1582,Nauset,42.8,140,3,57,M,T,Animal_remains,1.91,-9999.0,W
04/23/03,1582,Nauset,42.8,140,3,57,M,T,Caprellidae,0.05,-9999.0,P
04/23/03,1583,Nauset,42.8,140,3,50,F,T,Fish,0.01,-9999.0,W
04/23/03,1583,Nauset,42.8,140,3,50,F,T,Animal_remains,0.57,-9999.0,W
04/23/03,1584,Nauset,-9999.0,140,4,43,M,I,Phyllodoce_sp,0.66,-9999.0,P
04/23/03,1584,Nauset,-9999.0,140,4,43,M,I,Sand,0.67,-9999.0,-9999.0
04/23/03,1584,Nauset,-9999.0,140,4,43,M,I,Polychaeta,0.05,-9999.0,W
04/23/03,1584,Nauset,-9999.0,140,4,43,M,I,Ophiuroidea,0.64,-9999.0,P
04/23/03,1584,Nauset,-9999.0,140,4,43,M,I,Gammaridea,0.12,-9999.0,P
04/23/03,1584,Nauset,-9999.0,140,4,43,M,I,Unciola_irrorata,0.68,-9999.0,P
04/23/03,1584,Nauset,-9999.0,140,4,43,M,I,Caprellidae,0.01,-9999.0,P
04/23/03,1584,Nauset,-9999.0,140,4,43,M,I,Animal_remains,2.82,-9999.0,W
04/23/03,1585,Nauset,-9999.0,140,4,60,F,T,Caprellidae,0.01,-9999.0,P
04/23/03,1585,Nauset,-9999.0,140,4,60,F,T,Fish,0.38,-9999.0,W
04/23/03,1585,Nauset,-9999.0,140,4,60,F,T,Cancer_borealis,0.76,-9999.0,P
04/23/03,1585,Nauset,-9999.0,140,4,60,F,T,Ophiopholis_aculeata,8.55,-9999.0,P
04/23/03,1585,Nauset,-9999.0,140,4,60,F,T,Gammaridea,0.06,-9999.0,P
04/23/03,1585,Nauset,-9999.0,140,4,60,F,T,Decapoda_shrimp,0.03,-9999.0,P
04/23/03,1586,Nauset,-9999.0,140,4,43,F,T,Polychaeta,0.11,-9999.0,W
04/23/03,1586,Nauset,-9999.0,140,4,43,F,T,Gammaridea,0.03,-9999.0,P
04/23/03,1586,Nauset,-9999.0,140,4,43,F,T,Bivalvia,0.05,-9999.0,W
04/23/03,1586,Nauset,-9999.0,140,4,43,F,T,Unciola_irrorata,5.88,-9999.0,P
04/23/03,1586,Nauset,-9999.0,140,4,43,F,T,Ophiopholis_aculeata,0.51,-9999.0,P
04/23/03,1586,Nauset,-9999.0,140,4,43,F,T,Sand,0.47,-9999.0,-9999.0
04/23/03,1586,Nauset,-9999.0,140,4,43,F,T,Animal_remains,0.08,-9999.0,W
04/23/03,1587,Nauset,42.8,-9999.0,5,41,F,I,Polychaeta,0.01,-9999.0,W
04/23/03,1587,Nauset,42.8,-9999.0,5,41,F,I,Animal_remains,2.19,-9999.0,W
04/23/03,1587,Nauset,42.8,-9999.0,5,41,F,I,Caprellidae,0.02,-9999.0,P
04/23/03,1587,Nauset,42.8,-9999.0,5,41,F,I,Unciola_irrorata,0.01,-9999.0,P
04/23/03,1587,Nauset,42.8,-9999.0,5,41,F,I,Decapoda_crab,0.01,-9999.0,W
04/23/03,1587,Nauset,42.8,-9999.0,5,41,F,I,Holothuroidea,1.72,-9999.0,W
04/23/03,1587,Nauset,42.8,-9999.0,5,41,F,I,Ophiopholis_aculeata,0.59,-9999.0,P
04/23/03,1588,Nauset,42.8,-9999.0,5,58,F,R,Animal_eggs,0.01,-9999.0,W
04/23/03,1588,Nauset,42.8,-9999.0,5,58,F,R,Fish,0.42,-9999.0,W
04/23/03,1589,Nauset,42.8,-9999.0,5,48,M,D1,Ophiopholis_aculeata,3.86,-9999.0,P
04/23/03,1589,Nauset,42.8,-9999.0,5,48,M,D1,Caprellidae,0.03,-9999.0,P
04/23/03,1589,Nauset,42.8,-9999.0,5,48,M,D1,Gammaridea,0.02,-9999.0,P
04/23/03,1589,Nauset,42.8,-9999.0,5,48,M,D1,Polychaeta,0.07,-9999.0,P
04/23/03,1589,Nauset,42.8,-9999.0,5,48,M,D1,Eualus_pusiolus,0.03,-9999.0,P
04/23/03,1589,Nauset,42.8,-9999.0,5,48,M,D1,Jaera_marina,0.01,-9999.0,P
04/23/03,1590,Nauset,42.8,-9999.0,5,57,M,T,Animal_remains,0.11,-9999.0,W
04/23/03,1590,Nauset,42.8,-9999.0,5,57,M,T,Polychaeta,0.05,-9999.0,W
04/23/03,1590,Nauset,42.8,-9999.0,5,57,M,T,Ophiopholis_aculeata,7.61,-9999.0,P
04/23/03,1590,Nauset,42.8,-9999.0,5,57,M,T,Decapoda_shrimp,0.03,-9999.0,W
04/23/03,1590,Nauset,42.8,-9999.0,5,57,M,T,Caprellidae,0.06,-9999.0,P
04/23/03,1590,Nauset,42.8,-9999.0,5,57,M,T,Wood,0.11,-9999.0,P
04/23/03,1590,Nauset,42.8,-9999.0,5,57,M,T,Unciola_irrorata,0.04,-9999.0,P
04/23/03,1590,Nauset,42.8,-9999.0,5,57,M,T,Bryozoa,0.24,-9999.0,P
04/23/03,1591,Nauset,42.8,141,6,58,M,T,Animal_remains,0.04,-9999.0,W
04/23/03,1591,Nauset,42.8,141,6,58,M,T,Fish,0.01,-9999.0,W
04/23/03,1591,Nauset,42.8,141,6,58,M,T,Gammaridea,0.01,-9999.0,W
04/23/03,1592,Nauset,42.8,141,6,52,M,T,Unciola_irrorata,0.65,-9999.0,P
04/23/03,1592,Nauset,42.8,141,6,52,M,T,Animal_remains,1.73,-9999.0,W
04/23/03,1592,Nauset,42.8,141,6,52,M,T,Polychaeta,3.43,-9999.0,W
04/23/03,1592,Nauset,42.8,141,6,52,M,T,Anonyx_Sp,0.06,-9999.0,P
04/23/03,1592,Nauset,42.8,141,6,52,M,T,Lumbrineridae,4.16,-9999.0,P
04/23/03,1592,Nauset,42.8,141,6,52,M,T,Sand,0.41,-9999.0,-9999.0
04/23/03,1592,Nauset,42.8,141,6,52,M,T,Glyceridae,0.84,-9999.0,P
04/23/03,1593,Nauset,42.8,190,7,53,M,T,Caprellidae,0.03,-9999.0,P
04/23/03,1593,Nauset,42.8,190,7,53,M,T,Ophiopholis_aculeata,0.40,-9999.0,P
04/23/03,1593,Nauset,42.8,190,7,53,M,T,Leptocheirus_pinguis,0.03,-9999.0,P
04/23/03,1593,Nauset,42.8,190,7,53,M,T,Isopoda,0.01,-9999.0,P
04/23/03,1593,Nauset,42.8,190,7,53,M,T,Fish,0.01,-9999.0,W
04/23/03,1593,Nauset,42.8,190,7,53,M,T,Animal_remains,0.98,-9999.0,W
04/23/03,1593,Nauset,42.8,190,7,53,M,T,Strongylocentrotus_droebachiensis,0.07,-9999.0,P
04/23/03,1594,Nauset,42.8,190,7,49,M,T,Caprellidae,0.10,-9999.0,P
04/23/03,1594,Nauset,42.8,190,7,49,M,T,Polychaeta,0.91,-9999.0,W
04/23/03,1594,Nauset,42.8,190,7,49,M,T,Cancer_irroratus,5.87,-9999.0,P
04/23/03,1594,Nauset,42.8,190,7,49,M,T,Hyas_sp,2.67,-9999.0,P
04/23/03,1594,Nauset,42.8,190,7,49,M,T,Ophiopholis_aculeata,9.24,-9999.0,P
04/23/03,1594,Nauset,42.8,190,7,49,M,T,Leptocheirus_pinguis,0.31,-9999.0,P
04/23/03,1594,Nauset,42.8,190,7,49,M,T,Decapoda_shrimp,0.02,-9999.0,W
04/23/03,1594,Nauset,42.8,190,7,49,M,T,Pagurus_acadianus,0.22,-9999.0,P
04/23/03,1594,Nauset,42.8,190,7,49,M,T,Jaera_marina,0.01,-9999.0,P
04/23/03,1594,Nauset,42.8,190,7,49,M,T,Unciola_irrorata,0.02,-9999.0,P
04/23/03,1594,Nauset,42.8,190,7,49,M,T,Phyllodoce_sp,0.01,-9999.0,P
04/23/03,1594,Nauset,42.8,190,7,49,M,T,Gammaridea,0.03,-9999.0,P
04/23/03,1595,Nauset,42.8,190,7,58,F,T,Fish,14.72,-9999.0,W
04/23/03,1596,Nauset,42.8,190,7,59,F,T,Animal_remains,1.82,-9999.0,W
04/23/03,1596,Nauset,42.8,190,7,59,F,T,Ophiopholis_aculeata,0.23,-9999.0,P
04/23/03,1596,Nauset,42.8,190,7,59,F,T,Decapoda_crab,0.16,-9999.0,W
04/23/03,1597,Nauset,42.8,133,8,37,M,I,Polychaeta,0.25,-9999.0,P
04/23/03,1597,Nauset,42.8,133,8,37,M,I,Hyas_sp,0.15,-9999.0,P
04/23/03,1597,Nauset,42.8,133,8,37,M,I,Sand,0.45,-9999.0,-9999.0
04/23/03,1597,Nauset,42.8,133,8,37,M,I,Gammaridea,0.02,-9999.0,P
04/23/03,1597,Nauset,42.8,133,8,37,M,I,Ampharetidae,0.33,-9999.0,P
04/23/03,1597,Nauset,42.8,133,8,37,M,I,Unciola_irrorata,5.06,-9999.0,P
04/23/03,1597,Nauset,42.8,133,8,37,M,I,Decapoda_shrimp,0.04,-9999.0,P
04/23/03,1597,Nauset,42.8,133,8,37,M,I,Lumbrineridae,0.01,-9999.0,P
04/23/03,1597,Nauset,42.8,133,8,37,M,I,Cancer_sp,0.22,-9999.0,P
04/23/03,1597,Nauset,42.8,133,8,37,M,I,Caprellidae,0.01,-9999.0,P
04/23/03,1598,Nauset,42.8,133,8,40,M,I,Eualus_pusiolus,0.06,-9999.0,P
04/23/03,1598,Nauset,42.8,133,8,40,M,I,Caprellidae,0.01,-9999.0,W
04/23/03,1598,Nauset,42.8,133,8,40,M,I,Animal_remains,0.22,-9999.0,W
04/23/03,1598,Nauset,42.8,133,8,40,M,I,Sand,0.39,-9999.0,-9999.0
04/23/03,1598,Nauset,42.8,133,8,40,M,I,Ophiopholis_aculeata,0.73,-9999.0,P
04/23/03,1598,Nauset,42.8,133,8,40,M,I,Gammaridea,0.02,-9999.0,P
04/23/03,1598,Nauset,42.8,133,8,40,M,I,Unciola_irrorata,2.58,-9999.0,P
04/23/03,1598,Nauset,42.8,133,8,40,M,I,Polychaeta,0.12,-9999.0,W
04/23/03,1599,Nauset,42.8,133,8,39,F,I,Harmothoe_sp,0.40,-9999.0,P
04/23/03,1599,Nauset,42.8,133,8,39,F,I,Decapoda_shrimp,0.08,-9999.0,W
04/23/03,1599,Nauset,42.8,133,8,39,F,I,Gammaridea,0.05,-9999.0,P
04/23/03,1599,Nauset,42.8,133,8,39,F,I,Unciola_irrorata,0.04,-9999.0,P
04/23/03,1599,Nauset,42.8,133,8,39,F,I,Ampharetidae,0.05,-9999.0,P
04/23/03,1599,Nauset,42.8,133,8,39,F,I,Animal_remains,0.23,-9999.0,W
04/23/03,1599,Nauset,42.8,133,8,39,F,I,Eualus_pusiolus,0.54,-9999.0,P
04/23/03,1599,Nauset,42.8,133,8,39,F,I,Hyas_coarctatus,0.69,-9999.0,P
04/23/03,1599,Nauset,42.8,133,8,39,F,I,Ophiopholis_aculeata,14.32,-9999.0,P
04/23/03,1599,Nauset,42.8,133,8,39,F,I,Cancer_irroratus,0.40,-9999.0,P
04/23/03,1600,Nauset,42.8,133,8,38,M,I,Fish,0.21,-9999.0,W
04/23/03,1600,Nauset,42.8,133,8,38,M,I,Gastropoda,0.01,-9999.0,W
04/23/03,1600,Nauset,42.8,133,8,38,M,I,Unciola_irrorata,0.11,-9999.0,P
04/23/03,1600,Nauset,42.8,133,8,38,M,I,Leptocheirus_pinguis,0.01,-9999.0,P
04/23/03,1600,Nauset,42.8,133,8,38,M,I,Pleusymtes_glaber,0.02,-9999.0,P
04/23/03,1600,Nauset,42.8,133,8,38,M,I,Gammaridea,0.19,-9999.0,P
04/23/03,1600,Nauset,42.8,133,8,38,M,I,Caprellidae,0.04,-9999.0,W
04/23/03,1600,Nauset,42.8,133,8,38,M,I,Ophiopholis_aculeata,10.71,-9999.0,P
04/23/03,1600,Nauset,42.8,133,8,38,M,I,Ammodytes_sp,8.73,-9999.0,F
04/23/03,1600,Nauset,42.8,133,8,38,M,I,Eualus_pusiolus,0.14,-9999.0,P
04/23/03,1600,Nauset,42.8,133,8,38,M,I,Polychaeta,0.76,-9999.0,P
04/23/03,1601,Nauset,42.8,157,9,39,F,I,Clupeidae,11.60,-9999.0,P
04/23/03,1601,Nauset,42.8,157,9,39,F,I,Cirolanidae,0.04,-9999.0,P
04/23/03,1601,Nauset,42.8,157,9,39,F,I,Fish,3.49,-9999.0,W
04/14/03,1602,Nauset,38.8,80,1,43,M,D1,Ericthonius_rubricornis,0.01,-9999.0,P
04/14/03,1602,Nauset,38.8,80,1,43,M,D1,Animal_remains,1.47,-9999.0,W
04/14/03,1602,Nauset,38.8,80,1,43,M,D1,Hemitripterus_americanus_eggs,0.62,-9999.0,P
04/14/03,1602,Nauset,38.8,80,1,43,M,D1,Polychaeta,0.31,-9999.0,W
04/14/03,1602,Nauset,38.8,80,1,43,M,D1,Fish,0.46,-9999.0,W
04/14/03,1602,Nauset,38.8,80,1,43,M,D1,Eualus_pusiolus,0.19,-9999.0,P
04/14/03,1602,Nauset,38.8,80,1,43,M,D1,Paguridae,0.07,-9999.0,W
04/14/03,1602,Nauset,38.8,80,1,43,M,D1,Gammaridea,0.03,-9999.0,P
04/14/03,1602,Nauset,38.8,80,1,43,M,D1,Chiridotea_nigrescens,0.01,-9999.0,P
04/14/03,1602,Nauset,38.8,80,1,43,M,D1,Pontogeneia_inermis,0.04,-9999.0,P
04/14/03,1603,Nauset,39,115,2,50,F,T,Cancer_irroratus,5.73,-9999.0,P
04/14/03,1603,Nauset,39,115,2,50,F,T,Animal_remains,3.05,-9999.0,W
04/14/03,1603,Nauset,39,115,2,50,F,T,Anonyx_sp,0.24,-9999.0,P
04/14/03,1603,Nauset,39,115,2,50,F,T,Eualus_pusiolus,0.37,-9999.0,P
04/14/03,1603,Nauset,39,115,2,50,F,T,Harmothoe_sp,0.49,-9999.0,F
04/14/03,1603,Nauset,39,115,2,50,F,T,Fish,0.55,-9999.0,W
04/14/03,1603,Nauset,39,115,2,50,F,T,Gammaridea,0.12,-9999.0,P
04/14/03,1603,Nauset,39,115,2,50,F,T,Ophiopholis_aculeata,2.52,-9999.0,P
04/14/03,1604,Nauset,39,115,2,-9999.0,M,T,Terebellidae,0.88,-9999.0,W
04/14/03,1604,Nauset,39,115,2,-9999.0,M,T,Animal_remains,5.82,-9999.0,W
04/14/03,1604,Nauset,39,115,2,-9999.0,M,T,Polychaeta,0.21,-9999.0,W
04/14/03,1604,Nauset,39,115,2,-9999.0,M,T,Crepidula_sp,0.11,-9999.0,P
04/14/03,1604,Nauset,39,115,2,-9999.0,M,T,Eualus_pusiolus,0.51,-9999.0,P
04/14/03,1604,Nauset,39,115,2,-9999.0,M,T,Pontogeneia_inermis,0.01,-9999.0,P
04/14/03,1604,Nauset,39,115,2,-9999.0,M,T,Cancer_irroratus,3.93,-9999.0,P
04/14/03,1604,Nauset,39,115,2,-9999.0,M,T,Fish,0.28,-9999.0,W
04/14/03,1604,Nauset,39,115,2,-9999.0,M,T,Holothuroidea,3.70,-9999.0,P
04/14/03,1604,Nauset,39,115,2,-9999.0,M,T,Gammaridea,0.02,-9999.0,W
04/14/03,1604,Nauset,39,115,2,-9999.0,M,T,Ophiopholis_aculeata,9.86,-9999.0,P
04/14/03,1605,Nauset,39,123,3,41,M,I,Ophiopholis_aculeata,1.53,-9999.0,P
04/14/03,1605,Nauset,39,123,3,41,M,I,Animal_remains,2.70,-9999.0,W
04/14/03,1605,Nauset,39,123,3,41,M,I,Polychaeta,0.13,-9999.0,W
04/14/03,1605,Nauset,39,123,3,41,M,I,Maldanidae,0.15,-9999.0,W
04/14/03,1605,Nauset,39,123,3,41,M,I,Bivalvia,0.23,-9999.0,W
04/14/03,1605,Nauset,39,123,3,41,M,I,Decapoda_shrimp,0.03,-9999.0,P
04/14/03,1605,Nauset,39,123,3,41,M,I,Chiridotea_nigrescens,0.04,-9999.0,P
04/14/03,1605,Nauset,39,123,3,41,M,I,Eualus_pusiolus,0.08,-9999.0,P
04/14/03,1605,Nauset,39,123,3,41,M,I,Glyceridae,0.86,-9999.0,P
04/14/03,1605,Nauset,39,123,3,41,M,I,Gammaridea,0.16,-9999.0,P
04/14/03,1605,Nauset,39,123,3,41,M,I,Unciola_irrorata,1.18,-9999.0,P
04/14/03,1606,Nauset,39.2,123,5,68,M,T,Decapoda_crab,0.04,-9999.0,W
04/14/03,1606,Nauset,39.2,123,5,68,M,T,Animal_remains,1.45,-9999.0,W
04/14/03,1606,Nauset,39.2,123,5,68,M,T,Leptocheirus_pinguis,0.01,-9999.0,P
04/14/03,1607,Nauset,39.2,123,5,63,M,T,Animal_remains,2.82,-9999.0,W
04/14/03,1607,Nauset,39.2,123,5,63,M,T,Rock,0.04,-9999.0,-9999.0
04/14/03,1607,Nauset,39.2,123,5,63,M,T,Anthozoa,3.43,-9999.0,W
04/14/03,1607,Nauset,39.2,123,5,63,M,T,Fish,0.02,-9999.0,W
04/14/03,1607,Nauset,39.2,123,5,63,M,T,Gammaridea,0.04,-9999.0,P
04/14/03,1607,Nauset,39.2,123,5,63,M,T,Holothuroidea,6.86,-9999.0,P
04/14/03,1608,Nauset,39.2,123,5,50,F,D1,Animal_remains,2.86,-9999.0,W
04/14/03,1608,Nauset,39.2,123,5,50,F,D1,Polychaeta,0.02,-9999.0,W
04/14/03,1608,Nauset,39.2,123,5,50,F,D1,Gammaridea,0.02,-9999.0,P
04/14/03,1608,Nauset,39.2,123,5,50,F,D1,Eualus_sp,0.10,-9999.0,P
04/14/03,1608,Nauset,39.2,123,5,50,F,D1,Ophiopholis_aculeata,1.43,-9999.0,P
04/14/03,1608,Nauset,39.2,123,5,50,F,D1,Cirolanidae,0.30,-9999.0,P
04/14/03,1608,Nauset,39.2,123,5,50,F,D1,Cancer_irroratus,0.23,-9999.0,P
04/14/03,1609,Nauset,39.2,123,5,63,F,D1,Mollusca,0.47,-9999.0,W
04/14/03,1609,Nauset,39.2,123,5,63,F,D1,Animal_remains,3.72,-9999.0,W
04/14/03,1609,Nauset,39.2,123,5,63,F,D1,Decapoda_crab,0.04,-9999.0,W
04/14/03,1609,Nauset,39.2,123,5,63,F,D1,Unciola_sp,0.02,-9999.0,P
04/14/03,1609,Nauset,39.2,123,5,63,F,D1,Fish,0.40,-9999.0,W
04/14/03,1609,Nauset,39.2,123,5,63,F,D1,Bivalvia_shell,0.38,-9999.0,P
04/14/03,1609,Nauset,39.2,123,5,63,F,D1,Polychaeta,0.03,-9999.0,W
04/14/03,1609,Nauset,39.2,123,5,63,F,D1,Ophiopholis_aculeata,0.69,-9999.0,P
04/14/03,1610,Nauset,39.2,123,5,61,M,S,Animal_remains,0.80,-9999.0,W
04/14/03,1611,Nauset,39.6,222,6,54,M,T,Polychaeta,0.02,-9999.0,W
04/14/03,1611,Nauset,39.6,222,6,54,M,T,Holothuroidea,0.62,-9999.0,W
04/14/03,1611,Nauset,39.6,222,6,54,M,T,Decapoda_shrimp,0.01,-9999.0,W
04/14/03,1611,Nauset,39.6,222,6,54,M,T,Fish,24.76,-9999.0,W
04/14/03,1612,Nauset,39.6,222,6,43,F,I,Dulichia_sp,0.01,-9999.0,P
04/14/03,1612,Nauset,39.6,222,6,43,F,I,Animal_remains,1.77,-9999.0,W
04/14/03,1612,Nauset,39.6,222,6,43,F,I,Gammaridea,0.01,-9999.0,W
04/14/03,1612,Nauset,39.6,222,6,43,F,I,Fish,0.09,-9999.0,W
04/14/03,1612,Nauset,39.6,222,6,43,F,I,Phyllodoce_sp,0.01,-9999.0,P
04/14/03,1612,Nauset,39.6,222,6,43,F,I,Ophiopholis_aculeata,0.35,-9999.0,P
04/14/03,1612,Nauset,39.6,222,6,43,F,I,Caprellidae,0.01,-9999.0,W
04/14/03,1612,Nauset,39.6,222,6,43,F,I,Polychaeta,0.04,-9999.0,W
04/14/03,1613,Nauset,38.8,80,1,55,F,D1,Hyas_sp,4.81,-9999.0,P
04/14/03,1613,Nauset,38.8,80,1,55,F,D1,Caprellidae,0.02,-9999.0,P
04/14/03,1613,Nauset,38.8,80,1,55,F,D1,Decapoda_shrimp,0.27,-9999.0,P
04/14/03,1613,Nauset,38.8,80,1,55,F,D1,Decapoda_crab,0.41,-9999.0,W
04/14/03,1613,Nauset,38.8,80,1,55,F,D1,Gammaridea,0.16,-9999.0,P
04/14/03,1613,Nauset,38.8,80,1,55,F,D1,Polychaeta,0.63,-9999.0,W
04/14/03,1613,Nauset,38.8,80,1,55,F,D1,Bryozoa,0.04,-9999.0,P
04/14/03,1613,Nauset,38.8,80,1,55,F,D1,Ophiopholis_aculeata,18.11,-9999.0,P
04/14/03,1613,Nauset,38.8,80,1,55,F,D1,Cumacea,0.01,-9999.0,P
04/14/03,1613,Nauset,38.8,80,1,55,F,D1,Anomia_sp,0.01,-9999.0,P
04/14/03,1614,Nauset,39,115,2,56,M,X,Polychaeta,0.09,-9999.0,W
04/14/03,1614,Nauset,39,115,2,56,M,X,Polynoidae,0.17,-9999.0,P
04/14/03,1614,Nauset,39,115,2,56,M,X,Eualus_pusiolus,0.32,-9999.0,P
04/14/03,1614,Nauset,39,115,2,56,M,X,Hyas_sp,0.36,-9999.0,P
04/14/03,1614,Nauset,39,115,2,56,M,X,Gammaridea,0.01,-9999.0,P
04/14/03,1614,Nauset,39,115,2,56,M,X,Ophiopholis_aculeata,1.92,-9999.0,P
04/14/03,1614,Nauset,39,115,2,56,M,X,Animal_remains,1.52,-9999.0,W
04/14/03,1615,Nauset,39,115,2,59,M,T,Anonyx_sp,0.15,-9999.0,P
04/14/03,1615,Nauset,39,115,2,59,M,T,Animal_remains,1.29,-9999.0,W
04/14/03,1615,Nauset,39,115,2,59,M,T,Ophiopholis_aculeata,0.89,-9999.0,P
04/14/03,1615,Nauset,39,115,2,59,M,T,Eualus_pusiolus,0.12,-9999.0,P
04/14/03,1615,Nauset,39,115,2,59,M,T,Pandalidae,0.59,-9999.0,P
04/14/03,1616,Nauset,39,115,2,52,M,S,Eualus_pusiolus,0.08,-9999.0,P
04/14/03,1616,Nauset,39,115,2,52,M,S,Polychaeta,0.06,-9999.0,W
04/14/03,1616,Nauset,39,115,2,52,M,S,Decapoda_crab,0.35,-9999.0,W
04/14/03,1616,Nauset,39,115,2,52,M,S,Ophiopholis_aculeata,1.34,-9999.0,P
04/14/03,1616,Nauset,39,115,2,52,M,S,Animal_remains,2.25,-9999.0,W
04/14/03,1617,Nauset,39,115,2,52,F,D1,Gammaridea,0.02,-9999.0,P
04/14/03,1617,Nauset,39,115,2,52,F,D1,Bryozoa,0.08,-9999.0,P
04/14/03,1617,Nauset,39,115,2,52,F,D1,Cancer_sp,0.73,-9999.0,P
04/14/03,1617,Nauset,39,115,2,52,F,D1,Ophiopholis_aculeata,4.43,-9999.0,P
04/14/03,1617,Nauset,39,115,2,52,F,D1,Eualus_pusiolus,0.01,-9999.0,P
04/14/03,1617,Nauset,39,115,2,52,F,D1,Caprellidae,0.01,-9999.0,P
04/14/03,1617,Nauset,39,115,2,52,F,D1,Unciola_irrorata,0.07,-9999.0,P
04/14/03,1618,Nauset,39,123,3,62,M,T,Eualus_pusiolus,1.03,-9999.0,P
04/14/03,1618,Nauset,39,123,3,62,M,T,Ophiuroidea,0.01,-9999.0,P
04/14/03,1618,Nauset,39,123,3,62,M,T,Polychaeta,0.10,-9999.0,W
04/14/03,1618,Nauset,39,123,3,62,M,T,Anonyx_sp,0.04,-9999.0,P
04/14/03,1618,Nauset,39,123,3,62,M,T,Unciola_irrorata,0.03,-9999.0,P
04/14/03,1618,Nauset,39,123,3,62,M,T,Pontogeneia_inermis,0.03,-9999.0,P
04/14/03,1619,Nauset,39,123,3,61,M,S,Fish,1.64,-9999.0,W
04/14/03,1619,Nauset,39,123,3,61,M,S,Rock,1.62,-9999.0,-9999.0
04/14/03,1619,Nauset,39,123,3,61,M,S,Polychaeta,0.02,-9999.0,W
04/14/03,1619,Nauset,39,123,3,61,M,S,Crustacea,0.01,-9999.0,W
04/14/03,1620,Nauset,39,123,3,43,M,I,Gammaridea,0.02,-9999.0,P
04/14/03,1620,Nauset,39,123,3,43,M,I,Gobiidae,1.69,-9999.0,P
04/14/03,1620,Nauset,39,123,3,43,M,I,Polychaeta,0.01,-9999.0,W
04/14/03,1620,Nauset,39,123,3,43,M,I,Eualus_pusiolus,1.30,-9999.0,P
04/14/03,1620,Nauset,39,123,3,43,M,I,Rock,0.04,-9999.0,-9999.0
04/14/03,1620,Nauset,39,123,3,43,M,I,Ophiopholis_aculeata,6.40,-9999.0,P
